,time,frame,keypoint_name,x,y,z
0,0.0,0,NOSE,-0.001475006341934204,0.09739054739475253,-0.16336787492036814
1,0.0,0,LEFT_EYE_INNER,0.008096128702163696,0.12279775738716134,-0.15077016502618784
2,0.0,0,LEFT_EYE,0.012769907712936401,0.12347401678562164,-0.15083176642656326
3,0.0,0,LEFT_EYE_OUTER,0.017167657613754272,0.12379959225654605,-0.15090025216341013
4,0.0,0,RIGHT_EYE_INNER,-0.008067280054092407,0.12183275818824774,-0.15109560638666153
5,0.0,0,RIGHT_EYE,-0.012641936540603638,0.12189930677413943,-0.15110010653734202
6,0.0,0,RIGHT_EYE_OUTER,-0.015842527151107788,0.12148949503898623,-0.15111649781465525
7,0.0,0,LEFT_EAR,0.025584548711776733,0.11680093407630923,-0.058772630989551544
8,0.0,0,RIGHT_EAR,-0.02053794264793396,0.11349843442440033,-0.06029952317476264
9,0.0,0,MOUTH_LEFT,0.00807240605354309,0.07506987452507025,-0.12699346989393234
10,0.0,0,MOUTH_RIGHT,-0.010227292776107788,0.07419744133949285,-0.12730104476213455
11,0.0,0,LEFT_SHOULDER,0.057744115591049194,-0.0019534826278686523,-0.003392636775970445
12,0.0,0,RIGHT_SHOULDER,-0.05774411559104925,0.0019534826278686523,0.003392636775970459
13,0.0,0,LEFT_ELBOW,0.08242902159690857,-0.12693020701408386,-0.03846796602010724
14,0.0,0,RIGHT_ELBOW,-0.08470472693443304,-0.11909505724906916,-0.018017061054706546
15,0.0,0,LEFT_WRIST,0.07686355710029602,-0.17598319053649902,-0.21681783348321915
16,0.0,0,RIGHT_WRIST,-0.09657672047615051,-0.20325332880020142,-0.18261016160249705
17,0.0,0,LEFT_PINKY,0.07352563738822937,-0.1919422149658203,-0.25983769446611404
18,0.0,0,RIGHT_PINKY,-0.10164597630500793,-0.229336678981781,-0.22167111188173294
19,0.0,0,LEFT_INDEX,0.0684184730052948,-0.17293113470077515,-0.27590943127870554
20,0.0,0,RIGHT_INDEX,-0.09317049384117132,-0.2193472981452942,-0.24144733697175974
21,0.0,0,LEFT_THUMB,0.06792548298835754,-0.16601622104644775,-0.22616783529520035
22,0.0,0,RIGHT_THUMB,-0.08724445104599005,-0.20707154273986816,-0.19371549040079117
23,0.0,0,LEFT_HIP,0.02525278925895691,-0.2300933599472046,0.10941653093323116
24,0.0,0,RIGHT_HIP,-0.03507491946220398,-0.2261255979537964,0.11921320343390106
25,0.0,0,LEFT_KNEE,0.04034420847892761,-0.3797176480293274,0.06194883957505236
26,0.0,0,RIGHT_KNEE,-0.04296037554740906,-0.380217969417572,0.08539419993758206
27,0.0,0,LEFT_ANKLE,0.0446142852306366,-0.5353367924690247,0.25935674458742136
28,0.0,0,RIGHT_ANKLE,-0.04975712299346924,-0.5229135751724243,0.2780887708067894
29,0.0,0,LEFT_HEEL,0.03412643074989319,-0.5406861305236816,0.27452609688043594
30,0.0,0,RIGHT_HEEL,-0.0432911217212677,-0.5303462147712708,0.29435887187719345
31,0.0,0,LEFT_FOOT_INDEX,0.04695400595664978,-0.6031208038330079,0.19976664334535596
32,0.0,0,RIGHT_FOOT_INDEX,-0.060684710741043146,-0.6118770241737366,0.21938373893499366
33,0.0333333333333333,1,NOSE,-0.0020010918378829956,0.09810622036457067,-0.169069804251194
34,0.0333333333333333,1,LEFT_EYE_INNER,0.007528737187385559,0.12299497425556188,-0.15559286624193192
35,0.0333333333333333,1,LEFT_EYE,0.012536540627479553,0.12362600862979889,-0.1556384339928627
36,0.0333333333333333,1,LEFT_EYE_OUTER,0.016902878880500793,0.12380655109882358,-0.15568853169679642
37,0.0333333333333333,1,RIGHT_EYE_INNER,-0.008632227778434753,0.12273867428302768,-0.1557248905301094
38,0.0333333333333333,1,RIGHT_EYE,-0.01289735734462738,0.12303796410560608,-0.1557450070977211
39,0.0333333333333333,1,RIGHT_EYE_OUTER,-0.01618318259716034,0.1230843216180802,-0.1557424440979958
40,0.0333333333333333,1,LEFT_EAR,0.025358274579048157,0.11625990271568298,-0.0596298351883888
41,0.0333333333333333,1,RIGHT_EAR,-0.020515188574790955,0.1154215037822724,-0.06132813543081289
42,0.0333333333333333,1,MOUTH_LEFT,0.007732287049293518,0.0757402777671814,-0.1313312128186226
43,0.0333333333333333,1,MOUTH_RIGHT,-0.01091812551021576,0.07506251335144049,-0.1316682621836662
44,0.0333333333333333,1,LEFT_SHOULDER,0.05776633322238922,-0.0020342767238616943,-0.0033557787537575046
45,0.0333333333333333,1,RIGHT_SHOULDER,-0.05776633322238928,0.0020342767238616943,0.0033557787537575046
46,0.0333333333333333,1,LEFT_ELBOW,0.08235819637775421,-0.13208773732185364,-0.0327975079417229
47,0.0333333333333333,1,RIGHT_ELBOW,-0.08531965315341955,-0.1189821064472198,-0.020566903054714203
48,0.0333333333333333,1,LEFT_WRIST,0.07577647268772125,-0.17520111799240112,-0.2117017880082131
49,0.0333333333333333,1,RIGHT_WRIST,-0.09297309815883636,-0.19503116607666016,-0.20149842649698257
50,0.0333333333333333,1,LEFT_PINKY,0.07165791094303131,-0.19086164236068726,-0.2571689262986183
51,0.0333333333333333,1,RIGHT_PINKY,-0.10119371116161346,-0.22779059410095215,-0.2451594844460488
52,0.0333333333333333,1,LEFT_INDEX,0.06690646708011627,-0.16941988468170166,-0.2739307954907418
53,0.0333333333333333,1,RIGHT_INDEX,-0.09117878973484045,-0.21264386177062988,-0.2639737501740456
54,0.0333333333333333,1,LEFT_THUMB,0.0660715252161026,-0.1624366044998169,-0.22162432223558431
55,0.0333333333333333,1,RIGHT_THUMB,-0.08424578607082367,-0.20188260078430176,-0.21312320977449423
56,0.0333333333333333,1,LEFT_HIP,0.025659337639808655,-0.23737746477127075,0.1104513183236122
57,0.0333333333333333,1,RIGHT_HIP,-0.035311803221702576,-0.2327020764350891,0.1182182554621248
58,0.0333333333333333,1,LEFT_KNEE,0.06142623722553253,-0.4037899971008301,0.0779218561947346
59,0.0333333333333333,1,RIGHT_KNEE,-0.043114110827445984,-0.39824169874191284,0.1055930117145181
60,0.0333333333333333,1,LEFT_ANKLE,0.053936973214149475,-0.5423972010612488,0.2963989302515983
